date,equity,cash,positions,eligible,rebalanced,market_ok,market_reason,market_ok_streak,blocked
2024-09-03,784641.7495499997,784641.7495499997,0,41,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-09-04,784641.7495499997,784641.7495499997,0,40,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-09-05,784641.7495499997,784641.7495499997,0,41,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-09-06,784641.7495499997,784641.7495499997,0,41,True,False,index_trend_weak,0,"{""star_market"": 2}"
2024-09-09,784641.7495499997,784641.7495499997,0,38,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-09-10,784641.7495499997,784641.7495499997,0,37,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 2}"
2024-09-11,784641.7495499997,784641.7495499997,0,35,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-09-12,784641.7495499997,784641.7495499997,0,36,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-09-13,784641.7495499997,784641.7495499997,0,34,True,False,index_trend_weak,0,"{""star_market"": 2}"
2024-09-18,784641.7495499997,784641.7495499997,0,33,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-09-19,784641.7495499997,784641.7495499997,0,32,False,False,index_trend_weak,0,"{""star_market"": 2}"
2024-09-20,784641.7495499997,784641.7495499997,0,29,False,False,index_trend_weak,0,"{""star_market"": 1}"
2024-09-23,784641.7495499997,784641.7495499997,0,24,False,False,index_trend_weak,0,"{""star_market"": 1}"
2024-09-24,784641.7495499997,784641.7495499997,0,24,True,True,ok,1,"{""star_market"": 1}"
2024-09-25,784641.7495499997,784641.7495499997,0,25,False,True,ok,2,"{""star_market"": 1}"
2024-09-26,784641.7495499997,784641.7495499997,0,26,False,True,ok,3,"{""star_market"": 1}"
2024-09-27,784641.7495499997,784641.7495499997,0,25,False,True,ok,4,"{""star_market"": 1}"
2024-09-30,784641.7495499997,784641.7495499997,0,21,False,True,ok,5,"{""limit_up"": 9, ""star_market"": 1}"
2024-10-08,784641.7495499997,784641.7495499997,0,31,True,True,ok,6,"{""limit_up"": 9, ""star_market"": 2}"
2024-10-09,746348.0993799997,43605.09937999971,5,32,False,False,index_daily_drop,0,"{""limit_down"": 11, ""star_market"": 2}"
2024-10-10,776442.0993799997,43605.09937999971,5,47,False,True,ok,1,"{""limit_up"": 1, ""star_market"": 2}"
2024-10-11,782121.0993799997,43605.09937999971,5,51,False,True,ok,2,"{""limit_down"": 1, ""limit_up"": 1, ""star_market"": 3}"
2024-10-14,794266.0993799997,43605.09937999971,5,59,False,True,ok,3,"{""limit_up"": 1, ""star_market"": 6}"
2024-10-15,787204.0993799997,43605.09937999971,5,73,True,True,ok,4,"{""star_market"": 6}"
2024-10-16,752920.0745999997,472.0745999997089,6,83,False,True,ok,5,"{""limit_down"": 2, ""star_market"": 6}"
2024-10-17,772147.0745999997,472.0745999997089,6,88,False,True,ok,6,"{""limit_up"": 1, ""star_market"": 8}"
2024-10-18,796880.0745999997,472.0745999997089,6,92,False,True,ok,7,"{""limit_up"": 7, ""star_market"": 8}"
2024-10-21,824017.0745999997,472.0745999997089,6,101,False,True,ok,8,"{""limit_up"": 4, ""star_market"": 8}"
2024-10-22,823007.0745999997,472.0745999997089,6,109,True,True,ok,9,"{""star_market"": 9}"
2024-10-23,833702.7739599997,553.7739599997003,6,116,False,True,ok,10,"{""limit_up"": 1, ""star_market"": 9}"
2024-10-24,813570.7739599997,553.7739599997003,6,121,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 10}"
2024-10-25,813334.7739599997,553.7739599997003,6,128,False,False,index_trend_weak,0,"{""star_market"": 10}"
2024-10-28,835419.7739599997,553.7739599997003,6,134,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 10}"
2024-10-29,822066.7739599997,553.7739599997003,6,139,True,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 10}"
2024-10-30,815590.1692599996,291188.1692599997,4,141,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 10}"
2024-10-31,835553.1692599996,291188.1692599997,4,143,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 10}"
2024-11-01,808594.1692599996,291188.1692599997,4,141,False,False,index_trend_weak,0,"{""limit_down"": 3, ""limit_up"": 1, ""star_market"": 11}"
2024-11-04,818933.1692599996,291188.1692599997,4,142,False,False,index_trend_weak,0,"{""limit_up"": 3, ""star_market"": 10}"
2024-11-05,866843.1692599996,291188.1692599997,4,134,True,False,index_trend_weak,0,"{""limit_up"": 10, ""star_market"": 10}"
2024-11-06,874197.3789299997,542577.3789299997,2,144,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 10}"
2024-11-07,898461.3789299997,542577.3789299997,2,138,False,False,index_trend_weak,0,"{""limit_up"": 8, ""star_market"": 10}"
2024-11-08,890433.3789299997,542577.3789299997,2,146,False,False,index_trend_weak,0,"{""limit_up"": 3, ""star_market"": 10}"
2024-11-11,885621.3789299997,542577.3789299997,2,149,False,True,ok,1,"{""limit_down"": 1, ""limit_up"": 3, ""star_market"": 10}"
2024-11-12,871797.3789299997,542577.3789299997,2,152,True,False,index_trend_weak,0,"{""star_market"": 10}"
2024-11-13,869318.1635699996,699506.1635699996,1,153,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 11}"
2024-11-14,868958.1635699996,699506.1635699996,1,155,False,False,index_trend_weak,0,"{""limit_down"": 2, ""star_market"": 11}"
2024-11-15,861902.1635699996,699506.1635699996,1,156,False,False,index_trend_weak,0,"{""limit_down"": 3, ""limit_up"": 1, ""star_market"": 11}"
2024-11-18,858626.1635699996,699506.1635699996,1,155,False,False,index_trend_weak,0,"{""limit_down"": 4, ""limit_up"": 1, ""star_market"": 11}"
2024-11-19,857726.1635699996,699506.1635699996,1,165,True,False,index_trend_weak,0,"{""star_market"": 11}"
2024-11-20,861038.1635699996,699506.1635699996,1,168,False,False,index_trend_weak,0,"{""star_market"": 11}"
2024-11-21,860606.1635699996,699506.1635699996,1,167,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 11}"
2024-11-22,849806.1635699996,699506.1635699996,1,168,False,False,index_daily_drop,0,"{""star_market"": 11}"
2024-11-25,847286.1635699996,699506.1635699996,1,170,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 11}"
2024-11-26,846170.1635699996,699506.1635699996,1,166,True,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 11}"
2024-11-27,844900.2988499997,844900.2988499997,0,162,False,False,index_trend_weak,0,"{""limit_up"": 4, ""star_market"": 11}"
2024-11-28,844900.2988499997,844900.2988499997,0,163,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 11}"
2024-11-29,844900.2988499997,844900.2988499997,0,161,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 11}"
2024-12-02,844900.2988499997,844900.2988499997,0,162,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 11}"
2024-12-03,844900.2988499997,844900.2988499997,0,163,True,False,index_trend_weak,0,"{""star_market"": 11}"
2024-12-04,844900.2988499997,844900.2988499997,0,163,False,False,index_trend_weak,0,"{""star_market"": 11}"
2024-12-05,844900.2988499997,844900.2988499997,0,160,False,False,index_trend_weak,0,"{""star_market"": 11}"
2024-12-06,844900.2988499997,844900.2988499997,0,157,False,False,index_trend_weak,0,"{""star_market"": 11}"
2024-12-09,844900.2988499997,844900.2988499997,0,151,False,False,index_trend_weak,0,"{""star_market"": 11}"
2024-12-10,844900.2988499997,844900.2988499997,0,145,True,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 11}"
2024-12-11,844900.2988499997,844900.2988499997,0,146,False,True,ok,1,"{""limit_up"": 2, ""star_market"": 11}"
2024-12-12,844900.2988499997,844900.2988499997,0,144,False,True,ok,2,"{""limit_up"": 2, ""star_market"": 11}"
2024-12-13,844900.2988499997,844900.2988499997,0,144,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 11}"
2024-12-16,844900.2988499997,844900.2988499997,0,142,False,False,index_trend_weak,0,"{""star_market"": 11}"
2024-12-17,844900.2988499997,844900.2988499997,0,139,True,False,index_trend_weak,0,"{""star_market"": 12}"
2024-12-18,844900.2988499997,844900.2988499997,0,127,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 12}"
2024-12-19,844900.2988499997,844900.2988499997,0,119,False,False,index_trend_weak,0,"{""limit_up"": 5, ""star_market"": 11}"
2024-12-20,844900.2988499997,844900.2988499997,0,117,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 10}"
2024-12-23,844900.2988499997,844900.2988499997,0,116,False,False,index_trend_weak,0,"{""star_market"": 10}"
2024-12-24,844900.2988499997,844900.2988499997,0,113,True,False,index_trend_weak,0,"{""star_market"": 9}"
2024-12-25,844900.2988499997,844900.2988499997,0,109,False,True,ok,1,"{""star_market"": 9}"
2024-12-26,844900.2988499997,844900.2988499997,0,108,False,True,ok,2,"{""limit_up"": 4, ""star_market"": 9}"
2024-12-27,844900.2988499997,844900.2988499997,0,113,False,True,ok,3,"{""limit_down"": 1, ""star_market"": 9}"
2024-12-30,844900.2988499997,844900.2988499997,0,119,False,True,ok,4,"{""star_market"": 8}"
2024-12-31,844900.2988499997,844900.2988499997,0,115,True,False,index_trend_weak,0,"{""limit_down"": 2, ""star_market"": 9}"
2025-01-02,844900.2988499997,844900.2988499997,0,112,False,False,index_trend_weak,0,"{""limit_down"": 2, ""star_market"": 8}"
2025-01-03,844900.2988499997,844900.2988499997,0,105,False,False,index_trend_weak,0,"{""star_market"": 7}"
2025-01-06,844900.2988499997,844900.2988499997,0,101,False,False,index_trend_weak,0,"{""star_market"": 5}"
2025-01-07,844900.2988499997,844900.2988499997,0,94,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 4}"
2025-01-08,844900.2988499997,844900.2988499997,0,92,True,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 4}"
2025-01-09,844900.2988499997,844900.2988499997,0,86,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 4}"
2025-01-10,844900.2988499997,844900.2988499997,0,77,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 4}"
2025-01-13,844900.2988499997,844900.2988499997,0,73,False,False,index_trend_weak,0,"{""star_market"": 4}"
2025-01-14,844900.2988499997,844900.2988499997,0,71,False,False,index_trend_weak,0,"{""limit_up"": 4, ""star_market"": 6}"
2025-01-15,844900.2988499997,844900.2988499997,0,72,True,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 6}"
2025-01-16,844900.2988499997,844900.2988499997,0,71,False,False,index_trend_weak,0,"{""star_market"": 6}"
2025-01-17,844900.2988499997,844900.2988499997,0,70,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 5}"
2025-01-20,844900.2988499997,844900.2988499997,0,70,False,False,index_trend_weak,0,"{""star_market"": 5}"
2025-01-21,844900.2988499997,844900.2988499997,0,65,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 5}"
2025-01-22,844900.2988499997,844900.2988499997,0,68,True,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 5}"
2025-01-23,844900.2988499997,844900.2988499997,0,66,False,False,index_trend_weak,0,"{""star_market"": 5}"
2025-01-24,844900.2988499997,844900.2988499997,0,64,False,True,ok,1,"{""limit_up"": 1, ""star_market"": 5}"
2025-01-27,844900.2988499997,844900.2988499997,0,64,False,True,ok,2,"{""limit_down"": 2, ""star_market"": 4}"
2025-02-05,844900.2988499997,844900.2988499997,0,59,False,False,index_trend_weak,0,"{""limit_down"": 5, ""star_market"": 5}"
2025-02-06,844900.2988499997,844900.2988499997,0,61,True,True,ok,1,"{""limit_up"": 3, ""star_market"": 5}"
2025-02-07,844900.2988499997,844900.2988499997,0,64,False,True,ok,2,"{""limit_up"": 1, ""star_market"": 5}"
2025-02-10,844900.2988499997,844900.2988499997,0,67,False,True,ok,3,"{""limit_up"": 1, ""star_market"": 5}"
2025-02-11,844900.2988499997,844900.2988499997,0,71,False,True,ok,4,"{""limit_up"": 1, ""star_market"": 7}"
2025-02-12,844900.2988499997,844900.2988499997,0,72,False,True,ok,5,"{""limit_up"": 3, ""star_market"": 7}"
2025-02-13,844900.2988499997,844900.2988499997,0,72,True,True,ok,6,"{""limit_up"": 1, ""star_market"": 8}"
2025-02-14,852409.4762999996,35544.47629999966,5,76,False,True,ok,7,"{""limit_up"": 2, ""star_market"": 8}"
2025-02-17,898583.4762999996,35544.47629999966,5,73,False,True,ok,8,"{""limit_down"": 1, ""limit_up"": 3, ""star_market"": 8}"
2025-02-18,875010.4762999996,35544.47629999966,5,78,False,True,ok,9,"{""limit_down"": 1, ""star_market"": 8}"
2025-02-19,898773.4762999996,35544.47629999966,5,78,False,True,ok,10,"{""limit_up"": 2, ""star_market"": 7}"
2025-02-20,912560.4762999996,35544.47629999966,5,81,True,True,ok,11,"{""star_market"": 7}"
2025-02-21,982334.0424299997,25338.042429999663,6,77,False,True,ok,12,"{""limit_up"": 8, ""star_market"": 7}"
2025-02-24,967298.0424299997,25338.042429999663,6,87,False,True,ok,13,"{""star_market"": 7}"
2025-02-25,938141.0424299997,25338.042429999663,6,84,False,True,ok,14,"{""limit_down"": 1, ""star_market"": 7}"
2025-02-26,933751.0424299997,25338.042429999663,6,88,False,True,ok,15,"{""star_market"": 7}"
2025-02-27,904382.0424299997,25338.042429999663,6,88,True,True,ok,16,"{""star_market"": 9}"
2025-02-28,857095.0553699997,2220.0553699996653,7,91,False,False,index_trend_weak,0,"{""star_market"": 9}"
2025-03-03,852730.0553699997,2220.0553699996653,7,92,False,False,index_trend_weak,0,"{""star_market"": 11}"
2025-03-04,856546.0553699997,2220.0553699996653,7,90,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 11}"
2025-03-05,885356.0553699997,2220.0553699996653,7,97,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 12}"
2025-03-06,894675.0553699997,2220.0553699996653,7,100,True,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 12}"
2025-03-07,880899.5412299996,161984.54122999965,6,100,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 12}"
2025-03-10,889268.5412299996,161984.54122999965,6,100,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 12}"
2025-03-11,887897.5412299996,161984.54122999965,6,104,False,False,index_trend_weak,0,"{""star_market"": 12}"
2025-03-12,889192.5412299996,161984.54122999965,6,103,False,False,index_trend_weak,0,"{""star_market"": 12}"
2025-03-13,875123.5412299996,161984.54122999965,6,104,True,False,index_trend_weak,0,"{""star_market"": 12}"
2025-03-14,895799.9352299997,314460.93522999965,5,102,False,True,ok,1,"{""limit_up"": 4, ""star_market"": 12}"
2025-03-17,898358.9352299997,314460.93522999965,5,108,False,True,ok,2,"{""limit_up"": 1, ""star_market"": 12}"
2025-03-18,901428.9352299997,314460.93522999965,5,107,False,True,ok,3,"{""limit_up"": 1, ""star_market"": 12}"
2025-03-19,890888.9352299997,314460.93522999965,5,106,False,True,ok,4,"{""limit_down"": 1, ""star_market"": 12}"
2025-03-20,882404.9352299997,314460.93522999965,5,109,True,True,ok,5,"{""star_market"": 12}"
2025-03-21,860009.7659899996,15506.765989999672,6,108,False,False,index_trend_weak,0,"{""star_market"": 11}"
2025-03-24,880264.7659899996,15506.765989999672,6,107,False,False,index_trend_weak,0,"{""star_market"": 11}"
2025-03-25,845346.7659899996,15506.765989999672,6,107,False,False,index_trend_weak,0,"{""star_market"": 11}"
2025-03-26,847149.9779799997,164506.97797999968,5,105,False,False,index_trend_weak,0,"{""star_market"": 11}"
2025-03-27,842794.9779799997,164506.97797999968,5,105,True,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 11}"
2025-03-28,841008.9779799997,164506.97797999968,5,105,False,False,index_trend_weak,0,"{""star_market"": 12}"
2025-03-31,835820.9779799997,164506.97797999968,5,112,False,False,index_trend_weak,0,"{""star_market"": 12}"
2025-04-01,827713.9779799997,164506.97797999968,5,110,False,False,index_trend_weak,0,"{""star_market"": 11}"
2025-04-02,836872.9779799997,164506.97797999968,5,108,False,False,index_trend_weak,0,"{""star_market"": 11}"
2025-04-03,818026.9779799997,164506.97797999968,5,100,True,False,index_trend_weak,0,"{""limit_down"": 3, ""star_market"": 11}"
2025-04-07,749206.5670099996,294538.56700999965,4,41,False,False,index_daily_drop,0,"{""limit_down"": 30, ""star_market"": 7}"
2025-04-08,737918.2368399997,586418.2368399997,1,67,False,False,index_trend_weak,0,"{""limit_down"": 1, ""star_market"": 6}"
2025-04-09,733168.2368399997,586418.2368399997,1,68,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 5}"
2025-04-10,737295.9268399996,737295.9268399996,0,70,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 4}"
2025-04-11,737295.9268399996,737295.9268399996,0,72,True,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 4}"
2025-04-14,737295.9268399996,737295.9268399996,0,71,False,False,index_trend_weak,0,"{""star_market"": 4}"
2025-04-15,737295.9268399996,737295.9268399996,0,69,False,False,index_trend_weak,0,"{""star_market"": 3}"
2025-04-16,737295.9268399996,737295.9268399996,0,67,False,False,index_trend_weak,0,"{""star_market"": 2}"
2025-04-17,737295.9268399996,737295.9268399996,0,66,False,False,index_trend_weak,0,"{""star_market"": 2}"
2025-04-18,737295.9268399996,737295.9268399996,0,64,True,False,index_trend_weak,0,"{""star_market"": 2}"
2025-04-21,737295.9268399996,737295.9268399996,0,62,False,False,index_trend_weak,0,"{""star_market"": 2}"
2025-04-22,737295.9268399996,737295.9268399996,0,58,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 2}"
2025-04-23,737295.9268399996,737295.9268399996,0,59,False,False,index_trend_weak,0,"{""star_market"": 2}"
2025-04-24,737295.9268399996,737295.9268399996,0,58,False,False,index_trend_weak,0,"{""star_market"": 3}"
2025-04-25,737295.9268399996,737295.9268399996,0,57,True,True,ok,1,"{""star_market"": 3}"
2025-04-28,737295.9268399996,737295.9268399996,0,52,False,True,ok,2,"{""star_market"": 3}"
2025-04-29,737295.9268399996,737295.9268399996,0,51,False,True,ok,3,"{""star_market"": 3}"
2025-04-30,737295.9268399996,737295.9268399996,0,50,False,True,ok,4,"{""limit_down"": 1, ""limit_up"": 1, ""star_market"": 3}"
2025-05-06,737295.9268399996,737295.9268399996,0,51,False,True,ok,5,"{""star_market"": 3}"
2025-05-07,737295.9268399996,737295.9268399996,0,51,True,True,ok,6,"{""star_market"": 3}"
2025-05-08,741387.8129599997,14123.812959999661,5,54,False,True,ok,7,"{""star_market"": 3}"
2025-05-09,743520.8129599997,14123.812959999661,5,57,False,True,ok,8,"{""star_market"": 5}"
2025-05-12,746644.8129599997,14123.812959999661,5,58,False,True,ok,9,"{""limit_up"": 1, ""star_market"": 6}"
2025-05-13,742761.8129599997,14123.812959999661,5,62,False,True,ok,10,"{""star_market"": 6}"
2025-05-14,748652.8129599997,14123.812959999661,5,60,True,True,ok,11,"{""limit_up"": 1, ""star_market"": 4}"
2025-05-15,742708.6700799996,4447.670079999632,6,62,False,True,ok,12,"{""star_market"": 4}"
2025-05-16,750070.6700799996,4447.670079999632,6,64,False,True,ok,13,"{""star_market"": 5}"
2025-05-19,744503.6700799996,4447.670079999632,6,68,False,True,ok,14,"{""limit_up"": 1, ""star_market"": 5}"
2025-05-20,769642.6700799996,4447.670079999632,6,69,False,True,ok,15,"{""star_market"": 4}"
2025-05-21,773343.6700799996,4447.670079999632,6,71,True,True,ok,16,"{""star_market"": 4}"
2025-05-22,764618.3097899996,9599.309789999632,6,73,False,True,ok,17,"{""star_market"": 4}"
2025-05-23,768960.3097899996,9599.309789999632,6,75,False,True,ok,18,"{""star_market"": 5}"
2025-05-26,775391.3097899996,9599.309789999632,6,72,False,True,ok,19,"{""star_market"": 5}"
2025-05-27,775892.3097899996,9599.309789999632,6,75,False,False,index_trend_weak,0,"{""star_market"": 5}"
2025-05-28,789332.3097899996,9599.309789999632,6,74,True,False,index_trend_weak,0,"{""star_market"": 6}"
2025-05-29,791336.7537899996,157079.7537899996,5,78,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 6}"
2025-05-30,796326.7537899996,157079.7537899996,5,81,False,False,index_trend_weak,0,"{""star_market"": 6}"
2025-06-03,799310.7537899996,157079.7537899996,5,83,False,False,index_trend_weak,0,"{""limit_down"": 1, ""limit_up"": 1, ""star_market"": 6}"
2025-06-04,810985.7537899996,157079.7537899996,5,87,False,False,index_trend_weak,0,"{""star_market"": 6}"
2025-06-05,839944.7537899996,157079.7537899996,5,87,True,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 6}"
2025-06-06,837423.4967299995,332563.4967299996,4,87,False,False,index_trend_weak,0,"{""star_market"": 6}"
2025-06-09,824903.4967299995,332563.4967299996,4,89,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 6}"
2025-06-10,830629.4967299995,332563.4967299996,4,91,False,False,index_trend_weak,0,"{""star_market"": 6}"
2025-06-11,838788.4967299995,332563.4967299996,4,90,False,True,ok,1,"{""star_market"": 6}"
2025-06-12,842509.4967299995,332563.4967299996,4,88,True,True,ok,2,"{""limit_up"": 1, ""star_market"": 6}"
2025-06-13,840722.2111199996,11284.211119999643,6,88,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 7}"
2025-06-16,860580.2111199996,11284.211119999643,6,93,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 7}"
2025-06-17,864516.2111199996,11284.211119999643,6,95,False,False,index_trend_weak,0,"{""star_market"": 7}"
2025-06-18,883656.2111199996,11284.211119999643,6,95,False,False,index_trend_weak,0,"{""star_market"": 7}"
2025-06-19,876945.2111199996,11284.211119999643,6,96,True,False,index_trend_weak,0,"{""star_market"": 7}"
2025-06-20,869064.2111199996,11284.211119999643,6,97,False,False,index_trend_weak,0,"{""star_market"": 7}"
2025-06-23,871785.2111199996,11284.211119999643,6,99,False,False,index_trend_weak,0,"{""star_market"": 7}"
2025-06-24,892088.2111199996,11284.211119999643,6,97,False,False,index_trend_weak,0,"{""limit_up"": 3, ""star_market"": 7}"
2025-06-25,911589.2111199996,11284.211119999643,6,98,False,True,ok,1,"{""limit_up"": 3, ""star_market"": 7}"
2025-06-26,914417.2111199996,11284.211119999643,6,101,True,True,ok,2,"{""star_market"": 6}"
2025-06-27,902909.6285399997,2112.6285399996414,7,102,False,True,ok,3,"{""limit_down"": 1, ""star_market"": 5}"
2025-06-30,942399.6285399997,2112.6285399996414,7,101,False,True,ok,4,"{""limit_up"": 1, ""star_market"": 5}"
2025-07-01,935978.6285399997,2112.6285399996414,7,105,False,True,ok,5,"{""limit_up"": 1, ""star_market"": 5}"
2025-07-02,927246.6285399997,2112.6285399996414,7,107,False,True,ok,6,"{""star_market"": 5}"
2025-07-03,934732.6285399997,2112.6285399996414,7,106,True,True,ok,7,"{""limit_up"": 1, ""star_market"": 5}"
2025-07-04,968210.7718999996,484.7718999996505,7,103,False,True,ok,8,"{""limit_up"": 1, ""star_market"": 5}"
2025-07-07,961267.7718999996,484.7718999996505,7,103,False,True,ok,9,"{""star_market"": 5}"
2025-07-08,1004140.7718999996,484.7718999996505,7,108,False,True,ok,10,"{""limit_up"": 2, ""star_market"": 5}"
2025-07-09,1013371.7718999996,484.7718999996505,7,109,False,True,ok,11,"{""star_market"": 5}"
2025-07-10,986701.7718999996,484.7718999996505,7,107,True,True,ok,12,"{""limit_up"": 1, ""star_market"": 5}"
2025-07-11,968165.8346799996,4274.834679999622,7,106,False,True,ok,13,"{""limit_up"": 4, ""star_market"": 6}"
2025-07-14,978016.8346799996,4274.834679999622,7,112,False,True,ok,14,"{""limit_up"": 2, ""star_market"": 6}"
2025-07-15,1060638.8346799996,4274.834679999622,7,110,False,True,ok,15,"{""limit_up"": 4, ""star_market"": 7}"
2025-07-16,1045402.8346799996,4274.834679999622,7,117,False,True,ok,16,"{""star_market"": 7}"
2025-07-17,1092633.8346799996,4274.834679999622,7,115,True,True,ok,17,"{""limit_up"": 3, ""star_market"": 7}"
2025-07-18,1070328.1048199995,14374.104819999586,6,120,False,True,ok,18,"{""limit_up"": 1, ""star_market"": 9}"
2025-07-21,1090262.1048199995,14374.104819999586,6,126,False,True,ok,19,"{""star_market"": 9}"
2025-07-22,1093580.1048199995,14374.104819999586,6,125,False,True,ok,20,"{""limit_up"": 2, ""star_market"": 8}"
2025-07-23,1092190.1048199995,14374.104819999586,6,131,False,True,ok,21,"{""limit_up"": 1, ""star_market"": 8}"
2025-07-24,1094944.1048199995,14374.104819999586,6,128,True,True,ok,22,"{""limit_up"": 4, ""star_market"": 8}"
2025-07-25,1081843.7280699995,20096.728069999586,6,132,False,True,ok,23,"{""limit_down"": 2, ""star_market"": 9}"
2025-07-28,1115293.7280699997,20096.728069999586,6,131,False,True,ok,24,"{""limit_up"": 3, ""star_market"": 9}"
2025-07-29,1156254.7280699997,20096.728069999586,6,129,False,True,ok,25,"{""limit_up"": 3, ""star_market"": 9}"
2025-07-30,1151361.7280699997,20096.728069999586,6,132,False,True,ok,26,"{""limit_down"": 1, ""limit_up"": 2, ""star_market"": 11}"
2025-07-31,1162435.7280699997,20096.728069999586,6,136,True,True,ok,27,"{""limit_up"": 1, ""star_market"": 11}"
2025-08-01,1133338.7346499995,120.73464999959106,6,140,False,False,index_trend_weak,0,"{""star_market"": 10}"
2025-08-04,1129704.7346499995,120.73464999959106,6,137,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 10}"
2025-08-05,1121032.7346499995,120.73464999959106,6,140,False,False,index_trend_weak,0,"{""star_market"": 10}"
2025-08-06,1134295.7346499995,120.73464999959106,6,139,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 10}"
2025-08-07,1112755.7346499995,120.73464999959106,6,139,True,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 10}"
2025-08-08,1111755.8387299995,226968.83872999955,5,139,False,False,index_trend_weak,0,"{""limit_up"": 1, ""star_market"": 9}"
2025-08-11,1147401.8387299995,226968.83872999955,5,139,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 10}"
2025-08-12,1194524.8387299995,226968.83872999955,5,141,False,False,index_trend_weak,0,"{""limit_up"": 2, ""star_market"": 13}"
2025-08-13,1307520.8387299995,226968.83872999955,5,134,False,False,index_trend_weak,0,"{""limit_up"": 8, ""star_market"": 14}"
2025-08-14,1258536.8387299995,226968.83872999955,5,141,True,True,ok,1,"{""star_market"": 14}"
2025-08-15,1263658.2427499995,449746.2427499995,4,134,False,True,ok,2,"{""limit_up"": 5, ""star_market"": 15}"
2025-08-18,1301368.2427499995,449746.2427499995,4,131,False,True,ok,3,"{""limit_up"": 7, ""star_market"": 15}"
2025-08-19,1334685.2427499995,449746.2427499995,4,135,False,True,ok,4,"{""limit_up"": 4, ""star_market"": 15}"
2025-08-20,1312669.2427499995,449746.2427499995,4,136,False,True,ok,5,"{""limit_up"": 3, ""star_market"": 15}"
2025-08-21,1303053.2427499995,449746.2427499995,4,137,True,True,ok,6,"{""limit_up"": 1, ""star_market"": 15}"
2025-08-22,1350589.0934599994,44197.09345999945,5,129,False,True,ok,7,"{""limit_up"": 9, ""star_market"": 15}"
2025-08-25,1455965.0934599994,44197.09345999945,5,128,False,True,ok,8,"{""limit_up"": 10, ""star_market"": 16}"
2025-08-26,1398857.0934599994,44197.09345999945,5,137,False,True,ok,9,"{""limit_up"": 4, ""star_market"": 16}"
